id,cost,hd_time,ls_time,diversity
61,1.89384e+06,0.145,0.245,79.9615
62,1.89403e+06,0.098,0.257,68.5659
63,1.89404e+06,0.124,0.261,74.3463
64,1.89446e+06,0.125,0.265,78.1998
65,1.89469e+06,0.128,0.261,79.9339
66,1.89476e+06,0.14,0.255,78.42
67,1.89489e+06,0.128,0.265,79.0806
68,1.89556e+06,0.101,0.258,78.1723
69,1.89696e+06,0.157,0.275,77.6493
70,1.89843e+06,0.097,0.266,76.5208
71,1.89849e+06,0.094,0.248,75.695
72,1.89863e+06,0.089,0.247,66.8869
73,1.89892e+06,0.116,0.217,73.1902
74,1.90018e+06,0.136,0.265,76.4933
75,1.90103e+06,0.1,0.254,75.2546
76,1.90127e+06,0.127,0.226,78.3099
77,1.90175e+06,0.118,0.251,75.0344
78,1.90247e+06,0.093,0.241,72.7773
79,1.90361e+06,0.118,0.278,78.2549
80,1.90388e+06,0.084,0.26,73.4379
81,1.90444e+06,0.125,0.266,80.4569
82,1.90497e+06,0.1,0.22,69.0614
83,1.90586e+06,0.094,0.254,68.0154
84,1.90586e+06,0.098,0.251,67.1621
85,1.90674e+06,0.127,0.247,79.3559
86,1.90679e+06,0.126,0.281,77.7319
87,1.90872e+06,0.094,0.259,77.0713
88,1.91067e+06,0.161,0.262,78.3925
89,1.91094e+06,0.097,0.252,69.8321
90,1.91133e+06,0.106,0.236,73.7132
91,1.91396e+06,0.097,0.24,74.8142
92,1.91584e+06,0.157,0.242,78.6678
93,1.91804e+06,0.092,0.22,70.1349
94,1.91916e+06,0.115,0.25,73.9884
95,1.92381e+06,0.117,0.252,70.3551
96,1.92699e+06,0.128,0.23,79.0256
97,1.92719e+06,0.13,0.262,79.1908
98,1.86378e+06,0.092,0.25,68.7036
99,1.87646e+06,0.093,0.268,77.5943
100,1.88077e+06,0.143,0.289,80.8698
101,1.88081e+06,0.125,0.255,78.8604
102,1.88253e+06,0.104,0.276,74.5114
103,1.88291e+06,0.093,0.252,74.7041
104,1.88341e+06,0.113,0.282,78.8329
105,1.88362e+06,0.092,0.267,69.5018
106,1.88374e+06,0.098,0.285,75.3922
107,1.88505e+06,0.126,0.295,79.3284
108,1.88566e+06,0.12,0.243,79.3284
109,1.89028e+06,0.117,0.251,78.0622
110,1.8904e+06,0.143,0.245,82.1085
111,1.89161e+06,0.089,0.244,73.7958
112,1.89272e+06,0.093,0.246,76.9887
113,1.89408e+06,0.098,0.257,76.0804
114,1.89533e+06,0.12,0.28,77.9796
115,1.89555e+06,0.091,0.255,79.5761
116,1.89617e+06,0.125,0.227,81.1726
117,1.90071e+06,0.152,0.252,56.9227
118,1.90099e+06,0.128,0.256,51.0322
119,1.90157e+06,0.089,0.247,70.6579
120,1.90621e+06,0.125,0.266,81.2552
121,1.90698e+06,0.128,0.256,51.0873
122,1.90811e+06,0.126,0.281,80.5945
123,1.90838e+06,0.127,0.247,81.613
124,1.90842e+06,0.152,0.252,56.785
125,1.91119e+06,0.161,0.262,80.8973
126,1.92012e+06,0.115,0.25,71.6212
127,1.92069e+06,0.092,0.22,75.8326
