id,cost,hd_time,ls_time,diversity
46,1.8865e+06,0.094,0.233,58.7944
47,1.8871e+06,0.099,0.25,68.621
48,1.88827e+06,0.096,0.233,62.7305
49,1.88834e+06,0.1,0.253,62.4277
50,1.88846e+06,0.062,0.226,58.9595
51,1.88874e+06,0.033,0.23,58.9045
52,1.88912e+06,0.095,0.241,58.1888
53,1.89009e+06,0.098,0.24,58.6568
54,1.8904e+06,0.101,0.23,61.1616
55,1.89051e+06,0.068,0.255,59.2348
56,1.89093e+06,0.093,0.275,69.0889
57,1.89153e+06,0.095,0.223,67.9604
58,1.89162e+06,0.064,0.26,60.3083
59,1.89196e+06,0.074,0.231,58.6843
60,1.89234e+06,0.087,0.247,60.1431
61,1.89312e+06,0.087,0.219,58.6292
62,1.89368e+06,0.095,0.359,71.2634
63,1.89379e+06,0.092,0.271,63.0608
64,1.89412e+06,0.082,0.235,59.4825
65,1.89469e+06,0.121,0.265,74.8693
66,1.89521e+06,0.091,0.253,63.8315
67,1.89522e+06,0.08,0.229,58.7944
68,1.89539e+06,0.093,0.26,60.1431
69,1.89558e+06,0.07,0.237,65.4831
70,1.89564e+06,0.094,0.25,58.877
71,1.89568e+06,0.094,0.233,60.7762
72,1.89599e+06,0.094,0.251,62.8131
73,1.8966e+06,0.073,0.213,62.5103
74,1.89674e+06,0.065,0.265,60.7762
75,1.8972e+06,0.073,0.261,61.0239
76,1.8976e+06,0,0.225,56.8126
77,1.89793e+06,0.125,0.258,70.0798
78,1.89886e+06,0.009,0.233,57.5557
79,1.89927e+06,0.094,0.24,69.4743
80,1.89979e+06,0.093,0.231,61.9598
81,1.89988e+06,0.095,0.251,57.5557
82,1.90082e+06,0.09,0.216,60.3358
83,1.90132e+06,0.026,0.188,56.8401
84,1.90168e+06,0.062,0.226,74.1261
85,1.90399e+06,0.096,0.21,59.0146
86,1.9046e+06,0.091,0.22,59.3724
87,1.90563e+06,0.095,0.231,62.125
88,1.90712e+06,0.094,0.227,62.4828
89,1.90734e+06,0.069,0.237,56.8401
90,1.90762e+06,0.093,0.233,66.5015
91,1.90904e+06,0.096,0.245,65.6207
92,1.9099e+06,0.121,0.234,62.8682
93,1.91008e+06,0.085,0.21,58.409
94,1.91199e+06,0.014,0.232,56.0418
95,1.91355e+06,0.096,0.233,63.2535
96,1.92223e+06,0.094,0.237,67.1071
97,1.85409e+06,0.094,0.271,44.1508
98,1.8548e+06,0.094,0.271,43.6829
99,1.87236e+06,0.09,0.268,68.153
100,1.87814e+06,0.094,0.249,61.0239
101,1.87903e+06,0.112,0.233,69.3366
102,1.88308e+06,0.093,0.238,63.6389
103,1.88331e+06,0.085,0.245,66.2538
104,1.88517e+06,0.088,0.266,41.1506
105,1.88622e+06,0.119,0.22,72.7223
106,1.88626e+06,0.06,0.24,61.7671
107,1.88714e+06,0.088,0.266,41.7561
108,1.88774e+06,0.094,0.232,70.2175
109,1.89016e+06,0.101,0.23,62.6755
110,1.89057e+06,0.07,0.238,62.7305
111,1.89354e+06,0.092,0.253,67.8503
112,1.89507e+06,0.121,0.265,69.5018
113,1.89566e+06,0.082,0.229,70.6303
114,1.89602e+06,0.07,0.237,69.2265
115,1.89631e+06,0.095,0.359,74.0985
116,1.89714e+06,0.094,0.23,50.9496
117,1.89803e+06,0.1,0.253,65.0702
118,1.89876e+06,0.087,0.247,60.8037
119,1.89971e+06,0.091,0.253,67.6851
120,1.9046e+06,0.094,0.24,76.3556
121,1.90554e+06,0.09,0.216,63.5288
122,1.90648e+06,0.094,0.23,50.5367
123,1.91656e+06,0.095,0.231,67.6025
124,1.92614e+06,0.094,0.237,66.6942
